feature_path,prediction,confidence,label,need_pull,sim_to_pseudo
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00112033e7b861501bb5316603ec471e.pt,0,0.729674756526947,0,True,0.8437888622283936
/home/user/prognosis_lst/feature/huaxi/pretrain/train/001be3cf490648f91dd91244e70cd2cc.pt,0,0.7327824831008911,0,True,0.7606784701347351
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0023805c612a38e4825dc34b56964869.pt,0,0.7630501389503479,0,True,0.7042787671089172
/home/user/prognosis_lst/feature/huaxi/pretrain/train/002cda84784bc3aa02201edc180ae879.pt,0,0.8764820098876953,0,True,0.766174852848053
/home/user/prognosis_lst/feature/huaxi/pretrain/train/003e121beb76abae0abe5001a6e27ecb.pt,0,0.7627402544021606,0,True,0.7824702858924866
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0046f4b92199c2406261e8c28a6a3111.pt,0,0.7134808897972107,0,True,0.7851238250732422
/home/user/prognosis_lst/feature/huaxi/pretrain/train/004d6a4e15641b496c95692532ab4b39.pt,0,0.6442832350730896,0,True,0.804094135761261
/home/user/prognosis_lst/feature/huaxi/pretrain/train/005bb31a165369bb229ed6009c28aceb.pt,0,0.6729137301445007,0,True,0.7614562511444092
/home/user/prognosis_lst/feature/huaxi/pretrain/train/008a9518a52767e608b344c56b279999.pt,0,0.8039663434028625,0,True,0.7320918440818787
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0097bd599c67e67b6f59e258abab45fd.pt,0,0.7913808226585388,0,True,0.773741602897644
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a2b8e072ba093f7d16edb931b33648.pt,0,0.6662594676017761,0,True,0.693061351776123
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00b82dc541c081989d317426482bcd47.pt,0,0.6606492400169373,0,True,0.7750205397605896
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00bf4ed99d8715d287b29582ef56472a.pt,0,0.8270840048789978,0,True,0.8117278814315796
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c10513c7c3afa93297fa637c2bfb4a.pt,0,0.6307772397994995,0,True,0.7093034386634827
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c781d0e4fad276c5d1fad3b3c3150b.pt,0,0.7115987539291382,0,True,0.7093905210494995
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00ca096edab49c6b6739bd3caded1931.pt,0,0.7848420739173889,0,True,0.7575804591178894
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00d4dff1a7afece8518ab435ec1063af.pt,0,0.7833130955696106,0,True,0.721904993057251
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00da5434ec5ae644085e32eba43f70ff.pt,0,0.882197916507721,0,True,0.7851793766021729
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e6796dfdf1a019dac5fdb5ef5cf3d0.pt,0,0.8822045922279358,0,True,0.872018575668335
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0104727b986d6de3b51f2ae467a020e5.pt,0,0.7230130434036255,0,True,0.8272179961204529
/home/user/prognosis_lst/feature/huaxi/pretrain/train/010c436424c6e51fc4b1f5ab4f0d96ab.pt,0,0.682971715927124,0,True,0.8672491312026978
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012111b8c9429f5b01d191cdf9e9b451.pt,0,0.6721433401107788,0,True,0.8683686256408691
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01283f8b0fed3d2d3c1e98624c88960d.pt,0,0.6437414884567261,0,True,0.7261316776275635
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012cad5ce14b04d415b7369e9805f24b.pt,0,0.7042935490608215,0,True,0.7648999691009521
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0150d414c244d432c24e8a38fb0045ad.pt,0,0.6965671181678772,0,True,0.7915806770324707
/home/user/prognosis_lst/feature/huaxi/pretrain/train/015272d3635e04f908a38805cbc91d22.pt,0,0.9066765904426576,0,True,0.9007446765899658
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0159ac417b96bfc441a86c6408f4f59d.pt,0,0.7573817372322083,0,True,0.8824189901351929
/home/user/prognosis_lst/feature/huaxi/pretrain/train/016e15750965595bf58e064e94d986a3.pt,0,0.657917320728302,0,True,0.7087702751159668
/home/user/prognosis_lst/feature/huaxi/pretrain/train/018550139376093b9ba04b32fe39712c.pt,0,0.6796804666519165,0,True,0.7446168065071106
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01a11917da6f64b95231984452a9c5c6.pt,0,0.7319376468658447,0,True,0.7563431262969971
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01b1efd70a20b3b920c6c8a15b5c1ba6.pt,0,0.7453188896179199,0,True,0.6823734045028687
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01c3fcf4507bdd3763ce16d66b438332.pt,0,0.6537066102027893,0,True,0.8001404404640198
